Mean_X,Mean_Y,Mean_Z,Std_X,Std_Y,Std_Z,Sqrt_X,Sqrt_Y,Sqrt_Z,Median_X,Median_Y,Median_Z,Max_vx,Max_vy,Max_vz,Max_ax,Max_ay,Max_az,Label
2.242616258,-5.055143856,-2.545839902,2.676106469,4.231969176,3.708328931,85.48311274,161.4326979,110.1183493,2.89078865,-5.6923625,-1.91781185,11.253507,16.56070575,11.8719241,22.0387875,18.53180675,16.0658121,2
2.431212422,-5.239098627,-0.837608317,2.899676177,4.953682011,3.644717036,92.64416517,176.5438556,91.53166674,3.1171179,-5.6408699,-0.245010815,13.833938,17.54558221,10.5249112,27.414004,19.35420426,15.9969539,2
2.197937501,-5.321552464,-1.616874618,2.728454369,4.572909677,4.000673877,85.77756722,171.8061193,105.6210188,2.882406,-6.2228594,-0.41050245,13.5640217,25.0191916,16.6212709,26.7232857,28.8422647,29.1511364,2
1.698895392,-5.208036976,-1.382694365,2.11270247,4.248619835,4.156837745,66.37311846,164.5800748,107.2259621,2.1279747,-5.894143,-0.429405425,10.2654326,15.70120608,9.66451872,20.0889838,16.22642464,16.94085748,2
1.70100406,-5.474596569,-3.30202018,2.167703886,4.594300232,2.926027573,67.45898034,175.0033535,108.0297327,1.8231713,-6.11747865,-3.7745508,11.8636234,16.96023416,10.7316067,24.2285043,18.47867516,12.3877623,2
2.535706156,-5.146525225,1.924860218,2.372786901,4.376972085,2.97541891,85.03131138,165.4315751,86.75292278,3.3805702,-5.4205279,0.7222493,9.0730413,15.59378123,11.7562379,19.2657546,18.65581223,23.5684444,2
2.052968465,-5.485335499,-2.664766655,2.407744809,4.354715144,2.917399505,77.46839043,171.5007469,96.74094014,2.68781075,-6.2504023,-3.00215695,12.374519,17.70318969,10.23739784,24.2915311,19.78326369,10.75998174,2
1.60151844,-5.347855434,-3.488356388,1.945428299,4.317603196,3.345214028,61.69235655,168.3036285,118.3396039,2.05996905,-6.3258455,-3.9942938,9.8103806,16.43068937,10.702852,20.0087543,17.96110637,11.7436445,2
1.928250514,-5.461918927,-1.008565984,2.176540206,4.356272594,3.903627675,71.19374313,171.0754934,98.68166148,2.53795805,-6.5138545,-0.2727077,10.6943458,16.28281743,12.8063194,20.9204651,17.78569143,26.8803539,2
2.248982034,-5.345867186,0.415166196,2.372040978,4.534357442,3.672722951,80.03169732,171.6468923,90.46140178,2.8343226,-6.1737617,0.16618125,10.4906819,19.5629946,11.21190983,19.5215998,23.9794096,16.64983594,2
1.828897393,-5.242339702,-3.814415161,2.267283373,4.587722032,3.216896872,71.31706083,170.5770917,122.1825056,2.3510387,-5.1941986,-4.15416145,11.0583172,17.22233608,11.1258466,20.0108637,21.23279908,12.1329526,2
1.963603399,-5.132556867,-1.860668373,2.442907888,4.530309235,4.407225062,76.73431148,167.6292974,117.0982839,2.515929,-5.965395,-0.5837649,13.662872,18.23135812,16.35373592,26.649151,19.65040812,29.54824812,2
1.948098324,-5.170463759,-2.036649858,2.725445638,4.449366988,4.50095106,82.01497759,167.0285616,120.9282568,2.567461,-5.8522302,-0.684975585,12.396327,19.6749706,14.5901328,23.6541793,23.3824626,30.1382736,2
1.96368201,-5.44117214,-1.519295508,2.77166822,4.561846637,4.115788772,83.15787943,173.8656635,107.3864326,2.7290338,-5.99114155,-0.4011171,12.7250804,17.9816201,11.8281616,25.7770814,24.16704146,19.3286082,2
1.265245863,-4.67855007,-3.112505494,2.1371164,4.031721476,4.78328152,60.79721125,151.2280084,139.7054177,1.71423525,-5.0564848,-1.9130219,10.9761926,15.02400298,12.4828882,22.4948572,17.25870027,22.92862884,2
1.530379777,-5.066884045,-2.094237025,2.276102626,4.158747527,4.650783367,67.14493734,160.5110643,124.8508671,2.0932472,-6.18094665,-0.6135923,10.2084906,14.44872727,12.2617914,20.2841171,15.86657727,25.35548694,2
2.297915794,-5.238726958,-3.317346187,2.732526264,4.121217571,2.925222791,87.41168895,163.2183575,108.298068,2.67463805,-6.2306432,-3.6637812,10.887925,14.47207374,13.0824394,21.6357415,16.73297274,13.9302754,2
2.297153414,-5.458336037,-0.89039673,2.905505032,4.828920273,3.839245051,90.68010817,178.4483777,96.46152361,2.68481695,-5.9043219,-0.138484375,12.572495,15.9647426,10.6286621,24.925846,17.09240425,17.37110586,2
2.703092246,-5.005016643,-2.500685809,2.52333567,3.804787883,2.952373167,90.54275859,153.9528663,94.72721675,3.53325245,-6.7335975,-2.3321503,11.6651062,12.4167623,9.4184943,22.3698094,15.7542213,14.22642434,2
2.665732237,-4.627022244,-3.647945531,2.597834713,3.53824321,3.304965976,91.13822133,142.6344304,120.5290887,3.50630865,-5.7869658,-4.37150925,11.2059293,10.50822818,10.3572299,21.6322799,11.41833518,14.11066936,2
2.508770733,-4.921915289,-3.39388717,2.688839461,3.848205381,3.144153555,90.03911975,152.9887322,113.2811428,3.30452815,-6.10490465,-3.7547918,10.9873278,11.53024788,10.54720158,22.0412169,12.85417272,11.45850658,2
2.556831021,-4.792757946,-3.208272401,2.157187973,3.699137859,3.314091282,81.91369502,148.2525081,112.9369049,2.9812006,-5.788762,-3.9062768,8.0132674,12.06571828,12.0396423,16.1191044,12.77224928,13.2323613,2
2.614495868,-5.183086173,-0.988676792,2.499214066,4.157367493,3.287388198,88.5593004,162.7008554,84.02282342,3.2356714,-6.2833337,-0.27377297,9.1711452,13.97576842,8.25963395,18.0911631,14.73618742,13.473888,2
2.856798467,-5.086182053,-0.929918781,3.061621415,4.527259617,3.170835417,102.5257059,166.7294228,80.87838718,3.7751921,-5.3600535,-0.34088461,13.194571,17.09232875,8.10456909,25.5365148,18.32097275,16.8767302,2
2.834651595,-4.992240162,0.264085246,2.505092827,4.25512979,3.573356679,92.62919816,160.6208227,87.69494001,3.44901105,-5.0427135,0.25037447,11.947762,16.91165044,8.5192209,23.465687,18.37979844,16.7115214,2
2.817693703,-4.989978985,-2.129516268,3.013840972,3.989068312,3.100876215,101.0173148,156.4340791,92.08989233,3.1518457,-6.10550365,-0.8861625,12.9953566,13.81925333,11.24434425,25.8074936,18.982239,11.6123617,2
3.072015505,-3.960775286,-4.265347009,2.827437986,3.45473859,3.442970308,102.2302132,128.6928146,134.2254959,2.8620746,-4.2793012,-5.09839775,11.5245242,13.91381354,11.6558642,22.8550517,16.96746184,13.2329842,2
3.533898089,-4.86938819,-2.093620716,3.38341244,4.082304315,2.673926986,119.7919104,155.5924957,83.14282923,4.42419985,-5.4660335,-1.03225345,14.5887914,17.72280405,10.81120466,28.9680188,20.17650105,11.44083768,2
3.409863995,-4.710328853,1.499080527,2.6810613,4.027854679,2.556034782,106.2166145,151.7572506,72.53826871,4.34396645,-5.4564533,0.66259448,10.4047908,13.45523476,9.2075167,19.8144516,14.04440976,18.239414,2
2.925445869,-4.906874951,-3.01732756,2.404531179,3.675379162,2.610434272,92.72658984,150.1265861,97.69526728,3.7535944,-6.4761329,-3.2578254,9.0053805,10.71345525,10.87460734,17.7688637,11.58776388,12.93911434,2
2.927980004,-4.435257667,-3.942545642,2.810158483,3.847414787,3.287809184,99.36869513,143.7694824,125.7028382,3.6230658,-5.8432488,-4.46970535,17.3645357,16.72381567,16.0003436,35.2149523,22.70965657,16.6146666,2
3.418997759,-4.920930653,-1.132164625,2.650031465,3.845913877,2.885521987,105.9259401,152.9352025,75.87156312,4.29367135,-6.11867625,-0.39095205,11.8857055,12.59998509,8.86458272,24.0408505,13.31130609,14.4539805,2
3.509151689,-4.601639312,-2.783741114,3.110811014,3.487659908,2.79139764,114.8263789,141.3900627,96.5239728,4.71579335,-5.71212145,-3.1686108,13.3921647,11.66929332,8.9487228,26.9956355,12.72310132,11.25794148,2
3.694589234,-4.469164222,-2.942366583,2.991229867,3.52644533,2.305890602,116.4024054,139.4026954,91.53946917,4.83734065,-5.2025812,-3.43505675,12.3141971,12.3418945,8.42946735,24.0811325,13.5657495,8.81267035,2
3.866196472,-4.669321715,-1.588035241,3.01501208,3.548007831,2.355224206,120.056543,143.6035046,69.54002525,5.01756585,-5.89893315,-0.8071216,11.686609,11.47501539,9.01685738,23.725286,14.44005139,10.72897854,2
3.454749428,-5.000371066,-1.818919409,3.058707177,3.814690764,2.067378796,112.9833361,154.0090711,67.41839279,4.7229786,-6.3360244,-1.2226575,12.86868,12.4323257,7.58389453,25.793643,14.2752937,8.57663053,2
3.348369395,-4.882515314,0.687374521,2.404926957,3.56516721,2.721342185,100.9523011,148.0436199,68.69866455,4.4529399,-6.75575135,0.320111965,8.7367651,10.12897668,7.97678074,16.5670152,10.6689716,9.4471564,2
3.28992103,-4.894559629,1.507640381,2.747973693,3.548690982,1.936580241,104.9638629,148.0451275,60.08529926,4.51221685,-6.6946783,1.6573535,12.6687626,12.6396386,7.13356586,23.1496746,18.4188202,13.7642507,2
3.847639125,-4.476102677,-2.643280839,3.226631656,3.539242483,2.523982204,122.9588389,139.7301445,89.48788393,5.02475085,-5.3486773,-2.7291248,14.1253662,14.33579,8.94751934,28.284901,16.2754269,12.5181147,2
3.837411286,-4.447122684,-2.743514645,3.054602149,3.646327684,2.444772367,120.1018784,140.8199835,89.97940768,5.139712,-5.00379445,-3.04406985,11.1811884,16.6302568,8.67749237,22.0987993,16.8182668,9.24118726,2
3.914362123,-4.310748469,-2.696770545,2.921329507,3.450956033,2.227085285,119.6047824,135.2149431,85.6418603,5.3905902,-5.08163275,-3.18836975,9.1705199,10.94804507,7.82488012,18.2260792,11.99552053,8.57571912,2
3.698678235,-4.571486758,-2.71833066,2.797710635,3.441328096,2.548547527,113.5632692,140.1174343,91.23680479,4.85949465,-6.13065125,-2.71176085,9.8911735,10.8169264,9.8426326,19.5066243,11.2911404,10.5012636,2
3.533673609,-4.723800665,-2.424986534,2.856216261,3.581946542,2.316597632,111.2597606,145.1686947,82.11543059,4.3325905,-5.97257985,-2.5590783,11.5280734,11.23853876,8.55931146,22.3424314,12.13497982,9.31374266,2
2.706309472,-4.862231687,-3.605772676,2.654405787,3.965603956,3.062321371,92.81671591,153.6380845,115.8372455,3.40571775,-5.6294935,-3.9146594,14.2731497,15.02891564,11.13082178,28.172676,17.09357103,12.62411578,2
2.793907832,-4.453908011,-3.97174561,2.530137099,3.504712374,3.1548952,92.2935926,138.7800426,124.2051641,3.2979419,-5.2504817,-5.0217572,12.2089967,12.78539925,11.73043565,23.6228472,13.2739251,12.05855365,2
2.752132042,-4.70990687,-3.556380416,2.382047363,3.58854937,2.951601395,89.12549634,144.9954065,113.1687392,3.38057,-6.1138861,-4.25355475,11.3509353,11.90221304,10.4754235,22.5761321,13.01709504,11.2035095,2
2.722301974,-4.308332607,-4.20286045,2.449641305,3.364558221,3.464184297,89.67163205,133.8576441,133.3670301,3.36021245,-5.3049681,-4.88823475,11.093759,11.01307775,11.42136882,21.53248,12.93029205,12.4719307,2
2.731493017,-4.441834262,-4.050903126,2.299716819,3.544691034,3.14446381,87.43318723,139.1555635,125.5730609,3.41290285,-5.14869335,-5.21395755,8.795821,11.075839,11.4962877,17.589247,11.808539,13.1201117,2
2.960897074,-4.360069947,-3.99293399,2.430741533,3.505861184,3.146125873,93.80480278,136.9980748,124.4792344,3.8086797,-5.2193463,-4.9085927,9.8844534,11.26669267,12.4924692,19.5150345,12.29415637,12.8258028,2
2.619654651,-4.478509475,-4.043245148,2.146317653,3.533983365,3.148652538,82.9274098,139.6966796,125.487818,3.13448175,-5.00978205,-4.82177305,6.7246566,11.8308875,11.4210086,13.23820274,17.71530224,12.6077406,2
2.844486666,-4.601669597,-3.763611005,2.43491025,3.5210803,3.123057656,91.68427675,141.8859533,119.7547522,3.6434234,-5.6336846,-4.52299435,11.607687,12.0120413,9.89587364,22.7782827,12.6467223,10.57888766,2
2.707840659,-4.407477058,-4.067445844,2.452299297,3.364980303,3.192537096,89.45216574,135.7867622,126.616164,3.566184,-5.6037469,-5.0271459,11.794126,11.1199341,12.9265743,23.1942716,11.79202549,15.22665362,2
2.410488085,-4.439312482,-4.227694017,2.296426011,3.549314669,3.438806992,81.51773776,139.177873,133.4445531,3.02670595,-5.1037868,-5.09121275,9.4367834,14.41035382,11.6143726,18.0508777,16.46887282,12.0897836,2
2.019857795,-4.604819826,-4.340921557,1.745498165,3.707245529,3.224023566,65.36747547,144.7586866,132.4098275,2.55668345,-4.99601055,-5.6833816,7.607343,12.84948412,11.7428871,14.7057443,13.77635662,13.11308974,2
2.445191924,-4.504659902,-0.619312725,2.501584754,4.251549081,4.713845755,85.64972838,151.6657594,116.3619942,3.0129345,-4.54694465,-0.319579335,12.056598,17.6902814,11.9954928,23.6940677,18.65141962,21.0618766,2
0.084515155,0.532739049,6.247953586,0.375450484,0.545732818,4.486587015,3.333929157,6.626194311,66.90677061,0.077239385,0.58677978,9.1286165,1.8633252,1.9005218,11.099026,2.97754235,2.9320314,21.87042796,2
-7.019191574,-2.870680093,0.795991541,7.580655544,3.234277795,4.180602121,252.9501274,105.8789577,104.1592269,-5.2884774,-2.4276736,-0.47181885,31.0441233,13.5431923,14.8706352,33.3780713,16.6459403,23.8782218,3
-10.47413649,-3.388945837,-2.334748471,11.33007021,4.353979235,3.720152159,377.7809487,135.0788522,107.519812,-6.35518435,-3.16322195,-2.4692651,40.318571,16.808568,18.234445,40.7739166,27.235286,20.225903,3
-10.30662642,-3.140388841,-2.125139617,10.25116208,3.839167815,3.128193621,355.925044,121.4331575,92.58132986,-7.07728275,-2.6584717,-3.00335445,32.59575995,10.7882915,14.1838944,33.11667795,11.4508531,14.3072377,3
-9.206048615,-2.909127521,-1.53926557,8.72456313,3.483439197,2.665738048,310.5567287,111.1138542,75.35378253,-7.067104,-2.0784019,-2.1800666,28.1459185,9.3139219,13.8798616,29.9134435,12.769853,16.4521126,3
-9.430603535,-2.893369443,-1.244138097,8.600651854,3.255790161,2.752782065,312.5228408,106.6417067,73.94481328,-7.67304395,-2.14437735,-1.6692694,27.3116462,10.4114819,12.8603826,47.2898327,13.0072006,25.0628682,3
-9.369161251,-3.037530034,-2.061954437,8.94798471,3.378498033,3.019112289,317.2199573,111.2343847,89.50364254,-7.22757005,-2.8256139,-2.6848169,31.451522,11.825839,12.7868323,34.3471,14.4350073,13.9579963,3
-8.706821937,-2.782014664,-1.457347397,7.647216922,3.010053778,2.227839935,283.7511674,100.3541588,65.17143588,-7.965835,-2.4177723,-1.9621198,26.5580375,10.0269747,12.1508932,26.5783965,14.0174965,13.0669885,3
-8.914926324,-2.53309924,-1.375332891,8.126247932,3.032032015,2.444902846,295.3659665,96.72999907,68.66932898,-7.3072045,-1.71322475,-2.01960025,27.3288673,10.3310267,10.2610425,27.5348383,12.1428593,12.1770579,3
-8.688921605,-2.669466029,-1.034083955,7.512177541,2.801220865,2.349045342,281.2501898,94.74114992,62.82426419,-7.81015875,-1.71794495,-1.5405963,24.182144,8.6282384,9.7176113,24.3809721,11.1474889,11.2659409,3
-8.605137198,-2.875318195,-0.970819821,7.607975647,2.74238116,2.354172466,281.2470915,97.29000377,62.33160793,-7.36229,-2.3189777,-1.3543836,23.0326269,7.6596447,10.384175,23.2192988,9.4319975,10.6862204,3
-8.589256592,-2.6351362,-1.180885015,7.428052043,2.643812592,2.161919249,278.0568208,91.39596788,60.30221107,-8.05924,-2.542912,-1.7016614,24.0086763,8.7672121,9.2723615,24.7178216,13.277034,10.170494,3
-8.201784485,-2.490217597,-0.895655986,7.029951429,2.513335892,2.190208182,264.5076015,86.62856189,57.92003025,-7.599996,-1.927392,-1.27115665,22.12725,7.3826031,9.4804013,22.3899666,8.2028323,9.6905847,3
-8.21574557,-2.757798165,-0.564269374,6.697721377,2.461974401,2.080049848,259.5571395,90.52071521,52.7510926,-8.2903605,-2.7189458,-0.8226892,20.1370819,8.6398145,7.7411776,20.2891649,9.9427051,8.3937535,3
-8.123618068,-2.690839237,-0.793168595,6.803482333,2.432514551,2.02710457,259.4649072,88.81851484,53.28088271,-7.97002635,-2.56207215,-1.11504055,21.3773048,7.31652483,8.364759,21.8017295,8.76249873,8.540793,3
-8.132483742,-2.411813322,-0.724571467,6.818630786,2.367426095,2.043884254,259.8694227,82.74856605,53.07826795,-8.094567,-1.88009025,-0.92687255,21.7763369,6.76740015,7.8407632,22.0888776,7.97151146,8.2141646,3
-8.409254457,-2.564744328,-0.849539195,6.977757464,2.404558875,2.16396391,267.5707509,86.08198538,56.90335007,-8.217911,-2.3992108,-1.4292279,23.0145462,7.6495974,8.3792906,23.9330362,8.6902331,9.1545725,3
-7.870352089,-2.69025752,-0.90719628,6.441983808,2.365534998,1.956171891,249.0450949,87.71743872,52.78201896,-8.0101425,-2.53452945,-1.30791265,22.5742335,7.3601012,8.1427538,23.0807805,7.9469532,8.408601,3
-8.656934604,-2.816196817,-1.208601935,7.583955293,2.687747512,2.301679202,281.8116754,95.31918344,63.63780121,-8.173004,-2.7967841,-1.59807685,23.8866783,8.7162022,9.8956554,24.1800693,8.9147235,9.9770861,3
-8.422177769,-2.584917018,-1.037234876,7.355015059,2.649289412,2.287348198,273.7946287,90.62725579,61.47730327,-7.5125773,-1.86751645,-1.4541959,22.4810982,7.2273306,9.816136,22.7146132,7.9925471,10.8735825,3
-8.541455817,-2.820939873,-0.857444349,7.118836812,2.530347329,2.323516826,272.268076,92.78907784,60.62149802,-8.2987425,-2.5620721,-1.3747412,20.929695,7.5173806,9.3186912,22.092478,9.3934526,9.8946936,3
-8.374781953,-2.802827973,-1.073347243,7.133156096,2.737868644,2.145998278,269.3704722,95.93521611,58.73520613,-8.292156,-2.5219556,-1.52802245,21.2287244,7.8486833,8.7994816,21.5795954,8.8816604,9.0006632,3
-8.483823801,-2.731316666,-1.054569479,7.367361541,2.76016391,2.325218388,275.1321344,95.07648931,62.49678201,-7.93110725,-1.9746936,-1.31306945,23.9871894,8.71387531,10.093776,24.5428334,10.2037679,11.4872442,3
-9.874990993,-3.252604588,-1.381862924,9.086020006,3.304810174,3.049430253,328.5729268,113.5332655,81.95024698,-7.8341088,-2.69788395,-2.2052568,27.5240987,9.307479105,12.4444823,28.9371597,9.439204105,13.263579,3
-8.897924796,-3.091177461,-1.251826564,8.318385227,3.203959457,2.61891636,298.2481577,109.0053908,71.05361964,-7.4856335,-2.40280335,-1.7567468,28.2694714,10.40915998,11.3825854,28.5820214,10.43310848,11.8472192,3
-8.722879664,-2.803762076,-1.009880145,7.58987189,2.67885106,2.469597274,283.1241155,94.94850513,65.30820968,-7.89817575,-2.47824645,-1.3603711,22.7003325,9.1936432,12.7208972,23.3098665,10.0028772,12.9256711,3
-8.164331841,-2.618977497,-0.816396589,6.990844623,2.512661506,2.161967505,263.1882631,88.86615281,56.56580263,-7.6275385,-1.83698,-1.14242435,22.3340388,8.17023483,9.1578859,22.9040528,8.46362553,9.8296889,3
-8.645482909,-3.011141997,-1.052607814,7.490689759,2.815891622,2.490078779,280.1013642,100.9445581,66.1731428,-7.66046985,-2.6381141,-1.5579602,22.6199594,7.70201802,11.731325,23.1516534,8.0439007,11.795991,3
-8.531703194,-2.943762145,-1.314194342,7.596097675,2.60897986,2.459009488,279.7082317,96.31562755,68.2514024,-7.86105285,-2.7734326,-1.58310795,23.5455738,9.7746587,12.4269371,25.1897548,11.0619812,14.5776648,3
-8.163314822,-2.770007262,-0.855482919,7.320339715,2.508051468,2.332437203,268.4821448,91.4968148,60.80977171,-7.29882185,-2.51656675,-1.08614135,24.103775,8.749457,11.3195334,25.150491,10.447526,11.8380549,3
-8.792767461,-2.791661468,-1.069730607,7.88947978,2.611607747,2.611294817,289.2606897,93.60288868,69.07308923,-7.5209602,-2.58721985,-1.53880005,24.5723666,8.2663868,14.2042542,26.0872146,8.9908795,15.0034846,3
-9.618870054,-2.905710417,-1.421247667,8.986539809,3.044616492,2.842959708,322.315959,103.045795,77.80319068,-7.48144225,-2.7003845,-2.1794678,26.9257445,8.3284497,11.5598925,27.2179365,8.4829288,12.0161441,3
-9.234892452,-3.026190294,-1.616297724,8.958034644,3.187787314,2.839710265,315.0198844,107.6184343,79.98599677,-6.9946545,-2.7714976,-2.11214515,28.034803,7.9944179,16.445996,29.5295405,9.7367949,16.863926,3
-8.61430956,-2.696287845,-1.1118013,7.673561778,2.568708927,2.35320771,282.480166,91.18301351,63.70773587,-7.51976265,-2.35021035,-1.48191835,24.2606684,7.5773664,11.7313237,24.9543137,8.7870047,12.0318984,3
-8.401909784,-2.853566202,-0.924443727,7.631311574,2.593396652,2.39946516,277.9193511,94.41611119,62.94013126,-7.0736903,-2.5842261,-1.37593875,25.1260548,8.8060948,11.2515978,25.2865208,9.1030776,11.3845216,3
-8.578293204,-2.816446825,-0.94466318,7.382687169,2.509472915,2.364138119,277.1285016,92.36665396,62.31639745,-7.8544665,-2.7207422,-1.4256354,22.6157105,7.1967473,10.605397,22.9629875,7.2784569,10.8604665,3
-8.019958701,-2.84169436,-0.943831869,6.776020237,2.476863727,2.042497955,257.0886972,92.30337807,55.07629344,-7.80237515,-2.72972345,-1.3064831,20.5581198,7.1363525,9.8095374,21.2848088,8.099493,10.4322423,3
-8.130378552,-2.608746028,-0.900554706,6.983901279,2.476917246,2.136214547,262.4461556,88.08104114,56.74577878,-7.54790415,-2.23934325,-1.08688815,22.6581948,7.4302186,8.3492699,22.9204518,8.2061122,8.6167259,3
-8.264879684,-2.696142835,-0.777156259,6.902137471,2.332015004,2.167724211,263.6683584,87.28716862,56.36577894,-7.93649605,-2.63152765,-1.31845825,21.2836898,6.81613156,8.4645645,21.5291808,7.6401908,9.4381398,3
-8.115684322,-2.5554962,-0.736170756,6.751408218,2.292745787,1.977449391,258.4993722,84.06598455,51.64728241,-8.0424755,-2.3369404,-1.1208692,21.7974152,6.7056289,7.634697,22.3434802,6.7690969,8.1404636,3
-8.047131052,-2.586797208,-0.84659096,6.676858956,2.351213569,1.906429012,256.0419453,85.59384803,51.0595557,-8.2921565,-2.5854235,-1.15799195,21.6975773,6.8152276,8.3394621,22.4539497,8.5900046,8.5609638,3
-8.03604024,-2.346254964,-0.853206343,6.683701182,2.214228175,1.903985438,255.9398575,78.99195183,51.07100748,-8.277786,-1.98127985,-1.0855426,22.5368238,6.6251579,7.648993,22.6685488,6.8439213,7.9819002,3
-8.274492873,-2.597226972,-0.821875667,7.086238642,2.363385031,2.181699197,266.7564272,85.98325686,57.06500492,-7.7724371,-2.4381299,-1.31366815,21.8122384,7.2418706,9.0679285,22.1379614,7.3915599,9.5972277,3
-8.376545661,-2.703305889,-0.806099395,7.092715713,2.386320163,2.18348897,268.7630433,88.29347353,56.97090982,-7.94966875,-2.3854395,-1.21793075,23.8413213,7.8935046,8.5911968,24.5653638,9.1257511,8.8354886,3
-8.354231049,-2.770014763,-0.880408389,7.301276525,2.632758115,2.09451711,271.6758741,93.571934,55.61371694,-7.723938,-2.4351361,-1.27355165,24.3004915,7.6162227,7.8339956,24.6561505,7.9754756,7.9944619,3
-8.388665004,-2.619274572,-0.864391059,7.243507383,2.529148327,2.08460947,271.3860561,89.15109498,55.23871404,-7.7754309,-2.3818469,-1.18074465,22.8090808,7.8505844,8.8145065,22.9467988,8.2491582,9.2372273,3
-8.074552462,-2.647772337,-0.720640613,6.787629387,2.316829526,2.16450306,258.2946267,86.14911921,55.83863144,-7.5586817,-2.35550175,-0.983754265,19.7841864,6.743037884,8.9299584,20.0577462,7.5481603,9.5754162,3
-8.110149732,-2.825067021,-0.616874414,6.788313761,2.424934926,2.15590878,258.9736632,91.16417899,54.88568197,-7.85865775,-2.83570315,-0.95261902,20.9801116,7.41906595,9.141364,21.3465506,7.52283916,9.680985,3
-8.287535202,-2.897742349,-0.843574762,7.236341554,2.59381565,2.268776127,269.4000049,95.22681518,59.24720035,-7.92931105,-2.8081604,-1.08195005,22.50688437,8.1582613,11.255935,22.99187537,11.19021,12.8905356,3
-8.205438266,-2.641927423,-0.684785201,7.164298356,2.551377327,2.302667045,266.725525,89.92816319,58.79984267,-7.5574842,-2.0549268,-0.92148375,22.9366785,7.8909245,11.2554507,23.3126955,8.1626567,11.5021376,3
-8.988050331,-2.934490305,-0.608892756,7.97165434,2.982823137,2.438210901,294.1697566,102.4508814,61.50958298,-7.58562535,-2.8614496,-0.909508685,25.3181798,8.6064788,9.2925583,25.8307148,8.7681428,9.4853574,3
-8.454495199,-2.803222205,-0.802715467,7.51134479,2.556221315,2.245054048,276.9166905,92.89165203,58.35864642,-7.5874219,-2.6961932,-1.10153005,24.6077245,7.362879,9.3057656,25.3274285,7.6263313,9.9440384,3
-7.909689395,-2.70469777,-0.773922059,6.788686352,2.361706094,2.044241835,255.2324097,87.92183897,53.5027952,-7.47665215,-2.2758673,-1.0867401,20.4675269,6.7919907,8.9073843,20.7681029,6.9344944,9.350463,3
-8.354858513,-2.777026068,-0.689603978,6.922093513,2.435508251,2.226616753,265.6755695,90.44452904,57.0532003,-8.1993495,-2.60159,-1.16629465,20.8447445,8.21561458,9.158118,21.1896285,8.44314018,9.5700612,3
-8.140010866,-2.838617012,-0.916461158,6.991569497,2.540039179,2.100724167,262.7474272,93.26990695,56.10127276,-7.78680725,-2.6618155,-1.27894045,21.3261428,6.815740337,9.4819052,21.5752228,7.031211,9.8651085,3
-8.467985843,-2.598283605,-0.781645147,7.540491492,2.606693154,2.273880773,277.6375672,90.11526666,58.85347237,-7.42515925,-1.87051025,-0.98674804,24.964524,7.72255082,9.829864,25.5487137,10.2584927,11.2572957,3
-8.451569864,-2.820089336,-0.679792213,7.055860683,2.42459959,2.323104665,269.5899418,91.06631394,59.24493926,-8.111931,-2.814148,-1.0220746,20.1881362,7.03277038,9.7001535,20.3737492,7.58706615,10.2306505,3
-7.80365159,-2.697819816,-0.792816962,6.378231695,2.24135505,1.910279292,246.7926433,85.88433418,50.62594451,-7.88859565,-2.5722509,-1.1448193,21.8922903,7.502179,7.9987232,22.2120273,7.6590531,8.3759389,3
-7.964934894,-2.557381958,-0.913683776,6.537010151,2.391052397,1.889476154,252.3110803,85.72446146,51.37502103,-8.7088895,-2.56267095,-1.2244537,20.5831955,6.9094918,8.0837305,21.2597855,7.0927108,8.7303857,3
-7.992159082,-2.478314519,-0.657451127,6.667255763,2.296650892,2.046782863,254.8562172,82.73278854,52.61889322,-8.090376,-1.98247745,-0.767005,21.1920261,6.9782871,8.2614046,21.2447181,7.0980381,8.3877825,3
-8.418296507,-2.856192562,-0.602935511,7.044571466,2.584367237,2.256863155,268.7872689,94.31540184,57.17590477,-8.244855,-2.74948235,-0.93705138,21.5585472,7.5676823,9.4623611,21.8148152,7.7401237,9.78846,3
-8.095937099,-2.818471689,-0.670152896,6.931310633,2.477676718,2.09927769,260.9680358,91.88830103,53.93733463,-7.87123155,-2.74708735,-0.905916135,20.3278953,7.23821432,9.1832019,20.5805713,7.5289817,9.9555958,3
-7.866250038,-2.548551861,-0.793270488,6.403627752,2.273234416,1.941659822,248.3739044,83.62092552,51.34026214,-8.115523,-2.4525,-1.06578365,19.8433114,6.894445447,8.0870502,20.0396994,7.0525635,8.2487142,3
-8.297692688,-2.701614675,-0.77788551,6.831588129,2.338368424,2.182740969,263.1856941,87.49025819,56.71784591,-8.41071,-2.6303302,-1.2394307,20.65637135,7.06487539,9.8046751,21.05154935,7.31036479,10.0824973,3
-8.294922457,-2.893036887,-0.954323008,7.299095475,2.596504086,2.268825105,270.5480423,95.18485018,60.2480895,-7.6431062,-2.8225305,-1.3322296,23.8797377,7.046007884,10.4939843,24.2868947,8.6081377,10.9985982,3
-8.569566664,-2.615459752,-0.935959693,7.337946027,2.520523927,2.226180741,276.2533427,88.9373336,59.11163051,-7.91613845,-2.1806653,-1.26784765,20.67865985,7.32597606,8.8034095,20.79242085,7.34956727,9.4656324,3
